workerid,global_comments,gender,age,race,region,regionComments,sentence,speaker,sgender,intonation,verification,speechactchoice,spcertainty,adcertainty,authority,politeness,comment1,comment2
A11CT7Y0653IM4,I have lived in too many places to answer this question accurately.,gen=2,age=5,eth=3,North East,I have lived in too many places to answer this question accurately.,married,aar,m,rise2,Ellen is married,response=2,17,49,22,74,no,tone and inflection sounded more like a question than a statement
A1ZAFHQLJJFQ15,,gen=2,age=1,eth=2,Southern California,,married,bon,f,rise1,Allen is married,response=1,72,9,23,77,I heard \Allen\ instead of \Ellen\,Speaker has a nasally intonation making it difficult to hear
A1ZAFHQLJJFQ15,,gen=2,age=1,eth=2,Southern California,,yemen,aar,m,fall,Lenny's from Yemen,response=1,70,33,78,74,,
A1ZAFHQLJJFQ15,,gen=2,age=1,eth=2,Southern California,,spaceship,kev,m,rise2,Maria was in a spaceship to the moon,response=2,22,71,28,80,,
A1ZAFHQLJJFQ15,,gen=2,age=1,eth=2,Southern California,,obama,aar,m,qrise,Did Laura meet President Obama?,response=2,26,72,63,84,,
A1ZAFHQLJJFQ15,,gen=2,age=1,eth=2,Southern California,,mom,ros,f,rise3,Eleanor is Annie's mom?,response=2,35,79,39,75,,
A3DIRN48SZVNRE,Great survey! Thanks in advance.,gen=1,age=2,eth=3,Mid-Atlantic,Great survey! Thanks in advance.,married,aar,m,rise1,Ellen is married.,response=2,0,78,0,83,It just sounded like he wasn't sure whether or not Ellen was married.,n/a
A3DIRN48SZVNRE,Great survey! Thanks in advance.,gen=1,age=2,eth=3,Mid-Atlantic,Great survey! Thanks in advance.,obama,ros,f,qrise,Did Laura meet President Obama?,response=2,0,95,0,90,n/a,She seemed really nice and asked the question politely.
A3DIRN48SZVNRE,Great survey! Thanks in advance.,gen=1,age=2,eth=3,Mid-Atlantic,Great survey! Thanks in advance.,spaceship,bon,f,rise2,Maria was in a spaceship to the moon?,response=2,0,67,0,69,n/a,n/a
A3DIRN48SZVNRE,Great survey! Thanks in advance.,gen=1,age=2,eth=3,Mid-Atlantic,Great survey! Thanks in advance.,mom,kev,m,rise3,Eleanor is Andy's mom?,response=2,0,70,5,61,n/a,n/a
A3DIRN48SZVNRE,Great survey! Thanks in advance.,gen=1,age=2,eth=3,Mid-Atlantic,Great survey! Thanks in advance.,yemen,ros,f,fall,Lenny's from Yemen.,response=1,100,5,76,50,n/a,She sounded really robotic.
A1MMC6X3ZNJ9OT,Washington state.,gen=1,age=4,eth=3,Pacific Northwest,Washington state.,mom,ros,f,fall,Consult the hymn book,response=1,93,94,60,72,no Elanor must be Annie's Mom,Sounds mechanical not human
A1MMC6X3ZNJ9OT,Washington state.,gen=1,age=4,eth=3,Pacific Northwest,Washington state.,spaceship,kev,m,qrise,Was Mariean's spaceship to the moon?,response=2,40,21,60,86,No the person is asking a question.,sounds a bit more human.
A1MMC6X3ZNJ9OT,Washington state.,gen=1,age=4,eth=3,Pacific Northwest,Washington state.,married,bon,f,rise3,Alan is married?,response=2,7,12,28,80,I thought it was Alan.,Sounds human. 
A1MMC6X3ZNJ9OT,Washington state.,gen=1,age=4,eth=3,Pacific Northwest,Washington state.,yemen,aar,m,rise2,Lenny's from Yemen?,response=2,16,18,51,81,It is a definate question.,Sounds human.
A1MMC6X3ZNJ9OT,Washington state.,gen=1,age=4,eth=3,Pacific Northwest,Washington state.,obama,aar,m,rise1,Laura met President Obama?,response=2,11,17,51,84,None,sounds like a human.
AKOL40KW5ZRG5,,gen=2,age=1,eth=1,East,,mom,ros,f,rise3,eleanor is annie's mom,response=2,51,99,51,100,,
AKOL40KW5ZRG5,,gen=2,age=1,eth=1,East,,married,bon,f,rise1,Eleanor is married,response=2,12,100,0,100,,
AKOL40KW5ZRG5,,gen=2,age=1,eth=1,East,,yemen,aar,m,fall,Lenny is from Yemen,response=1,100,97,100,52,,
AKOL40KW5ZRG5,,gen=2,age=1,eth=1,East,,obama,aar,m,qrise,Did Laura meet President Obama?,response=2,0,100,0,100,,
AKOL40KW5ZRG5,,gen=2,age=1,eth=1,East,,spaceship,kev,m,rise2,Maria was in a spaceship to the moon,response=2,0,100,0,100,,
A1DUH3RLI00YQM,Enjoyable survey to complete. Thank you.,gen=2,,eth=3,Midwest,Enjoyable survey to complete. Thank you.,spaceship,bon,f,qrise,Way Maria in a spaceship to the moon?,response=2,30,43,54,83,No,No
A1DUH3RLI00YQM,Enjoyable survey to complete. Thank you.,gen=2,,eth=3,Midwest,Enjoyable survey to complete. Thank you.,mom,kev,m,fall,Helanor is his mom,response=1,73,86,86,73,no,no
A1DUH3RLI00YQM,Enjoyable survey to complete. Thank you.,gen=2,,eth=3,Midwest,Enjoyable survey to complete. Thank you.,yemen,ros,f,rise2,Oneie is from Yemen?,response=2,39,40,35,83,no,no
A1DUH3RLI00YQM,Enjoyable survey to complete. Thank you.,gen=2,,eth=3,Midwest,Enjoyable survey to complete. Thank you.,obama,ros,f,rise1,Laura met president Obama.,response=1,79,71,56,82,no,no
A1DUH3RLI00YQM,Enjoyable survey to complete. Thank you.,gen=2,,eth=3,Midwest,Enjoyable survey to complete. Thank you.,married,aar,m,rise3,Ellen is married?,response=2,43,42,56,81,no,no
A1A3TGZ7DKJWRW,None,gen=2,age=1,eth=2,West,None,mom,kev,m,fall,How was Andy's mom?,response=2,8,74,14,50,,
A1A3TGZ7DKJWRW,None,gen=2,age=1,eth=2,West,None,spaceship,bon,f,qrise,Was Maria in a spaceship to the moon?,response=2,5,89,9,95,,
A1A3TGZ7DKJWRW,None,gen=2,age=1,eth=2,West,None,yemen,ros,f,rise2,Wendy's from Yemen?,response=2,4,92,57,47,,
A1A3TGZ7DKJWRW,None,gen=2,age=1,eth=2,West,None,married,aar,m,rise3,Ellen is marriend?,response=2,21,81,59,62,,
A1A3TGZ7DKJWRW,None,gen=2,age=1,eth=2,West,None,obama,ros,f,rise1,Laura met President Obama?,response=2,29,65,22,58,,
ADNQBINCF8HGN,thank you!,gen=1,age=2,eth=3,southeast,thank you!,spaceship,bon,f,qrise,was Maria in a space ship to the moon?,response=2,1,95,25,84,no,she seemed unsure
ADNQBINCF8HGN,thank you!,gen=1,age=2,eth=3,southeast,thank you!,obama,ros,f,rise1,Laura met Presiden Obama,response=1,100,27,73,35,no,no
ADNQBINCF8HGN,thank you!,gen=1,age=2,eth=3,southeast,thank you!,mom,kev,m,fall,Eleanor is Andy's mom,response=1,86,35,55,43,no,no
ADNQBINCF8HGN,thank you!,gen=1,age=2,eth=3,southeast,thank you!,yemen,ros,f,rise2,Lenny's from Yemen,response=2,36,64,42,64,no,no
ADNQBINCF8HGN,thank you!,gen=1,age=2,eth=3,southeast,thank you!,married,aar,m,rise3,Ellen is married,response=2,27,85,31,44,no,no
A3MV0SDREA8PHO,,gen=1,age=3,eth=3,Midwest (St. Louis),,spaceship,bon,f,qrise,Was Maria in a spaceship to the moon?,response=2,0,100,42,100,,
A3MV0SDREA8PHO,,gen=1,age=3,eth=3,Midwest (St. Louis),,mom,kev,m,fall,Eleanor is Annie's mom.,response=1,95,10,75,100,sounded like a clarification or correction,
A3MV0SDREA8PHO,,gen=1,age=3,eth=3,Midwest (St. Louis),,obama,ros,f,rise1,Laura met President Obama?,response=2,20,95,30,100,the speaker seemed to be questioning if the statement was true,
A3MV0SDREA8PHO,,gen=1,age=3,eth=3,Midwest (St. Louis),,married,aar,m,rise3,Ellen is married?,response=2,10,95,30,100,,
A3MV0SDREA8PHO,,gen=1,age=3,eth=3,Midwest (St. Louis),,yemen,ros,f,rise2,Lennie's from Yemen?,response=2,10,95,30,100,,
A3IW2G0IIMKWKP,,gen=2,age=1,eth=3,Central,,married,bon,f,rise1,Helen is married,response=1,97,91,50,80,,
A3IW2G0IIMKWKP,,gen=2,age=1,eth=3,Central,,spaceship,kev,m,rise2,Rio was in a spaceship to the moon,response=1,92,84,61,41,,
A3IW2G0IIMKWKP,,gen=2,age=1,eth=3,Central,,obama,aar,m,qrise,did laura meet president Obama?,response=2,28,73,37,80,,
A3IW2G0IIMKWKP,,gen=2,age=1,eth=3,Central,,mom,ros,f,rise3,Ellinor is Annie's mom.,response=2,72,25,64,68,,
A3IW2G0IIMKWKP,,gen=2,age=1,eth=3,Central,,yemen,aar,m,fall,Lenny's from Yemen,response=1,76,94,78,65,,
A11ARYMCG5XRGV,,gen=1,age=2,eth=1,md,,obama,ros,f,qrise,Did Laura meet President Obama,response=2,35,35,67,73,,
A11ARYMCG5XRGV,,gen=1,age=2,eth=1,md,,spaceship,bon,f,rise2,Maria was in a spaceship to the moon,response=1,96,99,76,100,,
A11ARYMCG5XRGV,,gen=1,age=2,eth=1,md,,yemen,ros,f,fall,Lenny's from Yemen,response=1,97,99,78,78,,
A11ARYMCG5XRGV,,gen=1,age=2,eth=1,md,,mom,kev,m,rise3,Elanor is Annie's mom ,response=1,98,99,85,88,,
A11ARYMCG5XRGV,,gen=1,age=2,eth=1,md,,married,aar,m,rise1,Ellen is married ,response=1,98,97,78,79,,
A2PWE9TKEM99BA,No,gen=1,age=2,eth=2,California,No,yemen,aar,m,rise1,Lenny's from Yemen,response=2,28,32,31,93,No,Doubtful?
A2PWE9TKEM99BA,No,gen=1,age=2,eth=2,California,No,mom,ros,f,qrise,Is Eleanor Andy's mom?,response=2,8,6,7,92,No,No
A2PWE9TKEM99BA,No,gen=1,age=2,eth=2,California,No,obama,aar,m,fall,Laura met President Obama,response=1,87,89,92,58,No,No
A2PWE9TKEM99BA,No,gen=1,age=2,eth=2,California,No,married,bon,f,rise2,Erin is married?,response=2,11,6,32,61,No,No
A2PWE9TKEM99BA,No,gen=1,age=2,eth=2,California,No,spaceship,kev,m,rise3,Maria was in a spaceship to the moon?,response=2,5,6,21,60,No,No
AJMXUF6G3KDLP,,gen=2,age=1,eth=3,Midwest,,married,bon,f,qrise,is only married,response=2,13,16,8,92,,The woman seems like she wants answers
AJMXUF6G3KDLP,,gen=2,age=1,eth=3,Midwest,,mom,ros,f,rise1,elenor is andy's mom,response=1,80,60,40,55,,The speaker is a little more authorative
AJMXUF6G3KDLP,,gen=2,age=1,eth=3,Midwest,,yemen,aar,m,rise3,lennies from Yuemen,response=1,75,65,55,52,,The speaker is convinced
AJMXUF6G3KDLP,,gen=2,age=1,eth=3,Midwest,,obama,aar,m,rise2,laura met president Obama,response=2,29,26,44,51,,The speaker wants to know if laura met President Obama
AJMXUF6G3KDLP,,gen=2,age=1,eth=3,Midwest,,spaceship,kev,m,fall,maria was in a spaceship to the moon,response=1,90,68,66,47,,The speaker was giving this information out
A3VZ5K4RRT6NN8,None,gen=2,age=2,eth=3,South,None,obama,aar,m,fall,Laura met President Obama,response=1,88,53,62,80,,
A3VZ5K4RRT6NN8,None,gen=2,age=2,eth=3,South,None,spaceship,kev,m,rise3,maria was in a spaceship to the moon?,response=2,17,60,17,85,,
A3VZ5K4RRT6NN8,None,gen=2,age=2,eth=3,South,None,yemen,aar,m,rise1,Lenny is from yemin,response=2,51,48,14,85,,
A3VZ5K4RRT6NN8,None,gen=2,age=2,eth=3,South,None,mom,ros,f,qrise,Is elenore andy's mom? ,response=2,14,67,8,93,,
A3VZ5K4RRT6NN8,None,gen=2,age=2,eth=3,South,None,married,bon,f,rise2,Ellen is married?,response=2,14,58,8,91,,
A11QDNT3W7DT7K,Nope.,gen=2,age=2,eth=3,Pennsylvania,Nope.,yemen,ros,f,fall,Lenny's from Yemen,response=1,100,100,68,50,,Sounds robotic (duh)
A11QDNT3W7DT7K,Nope.,gen=2,age=2,eth=3,Pennsylvania,Nope.,married,aar,m,rise1,Ellen is married?,response=2,19,13,14,49,,Sounds robotic (duh) 
A11QDNT3W7DT7K,Nope.,gen=2,age=2,eth=3,Pennsylvania,Nope.,obama,ros,f,qrise,Did Laura meet President Obama?,response=2,4,0,0,73,,Sounds robotic (duh) 
A11QDNT3W7DT7K,Nope.,gen=2,age=2,eth=3,Pennsylvania,Nope.,spaceship,bon,f,rise2,Maria was in a spaceship to the moon?,response=2,0,0,0,63,,Sounds robotic (duh) 
A11QDNT3W7DT7K,Nope.,gen=2,age=2,eth=3,Pennsylvania,Nope.,mom,kev,m,rise3,Elenor is Annie's mom?,response=2,0,0,0,75,,Sounds robotic (duh) 
A2DAZ0CJ3VKS80,No,gen=2,age=2,eth=3,Texas,No,yemen,aar,m,rise2,Lenny's from Yemen.,response=2,45,72,19,68,,
A2DAZ0CJ3VKS80,No,gen=2,age=2,eth=3,Texas,No,married,bon,f,rise3,Ellen is married?,response=2,26,82,9,48,,
A2DAZ0CJ3VKS80,No,gen=2,age=2,eth=3,Texas,No,mom,ros,f,fall,Eleanor is Annie's mom.,response=1,100,50,87,61,,
A2DAZ0CJ3VKS80,No,gen=2,age=2,eth=3,Texas,No,spaceship,kev,m,qrise,Was Marie on a spaceship to the moon?,response=2,0,81,13,71,,
A2DAZ0CJ3VKS80,No,gen=2,age=2,eth=3,Texas,No,obama,aar,m,rise1,Laura met President Obama,response=1,57,28,47,61,,
A18WPTVQPM9LBH,,gen=1,age=5,eth=3,Illinois,,obama,aar,m,rise3,Laura met President Obama,response=2,21,23,28,88,,
A18WPTVQPM9LBH,,gen=1,age=5,eth=3,Illinois,,yemen,aar,m,qrise,Is Lenny from Yemen,response=2,16,15,12,91,,
A18WPTVQPM9LBH,,gen=1,age=5,eth=3,Illinois,,married,bon,f,fall,Ellen is married,response=1,80,80,84,66,,
A18WPTVQPM9LBH,,gen=1,age=5,eth=3,Illinois,,mom,ros,f,rise2,Eleanor is Annie's mom,response=2,39,35,32,95,,
A18WPTVQPM9LBH,,gen=1,age=5,eth=3,Illinois,,spaceship,kev,m,rise1,Maria was in a spaceship to the moon,response=2,31,32,57,91,,
A20XDCBFKG4TEE,,gen=2,age=2,eth=3,Texas,,yemen,aar,m,rise2,Lennies from Yemen,response=1,24,24,29,50,,
A20XDCBFKG4TEE,,gen=2,age=2,eth=3,Texas,,mom,ros,f,fall,Elanor is Annies mom.,response=1,100,100,67,55,,
A20XDCBFKG4TEE,,gen=2,age=2,eth=3,Texas,,married,bon,f,rise3,Elen is married?,response=2,0,0,55,56,,
A20XDCBFKG4TEE,,gen=2,age=2,eth=3,Texas,,spaceship,kev,m,qrise,Was Maria in a specialty mode?,response=2,0,0,47,60,,
A20XDCBFKG4TEE,,gen=2,age=2,eth=3,Texas,,obama,aar,m,rise1,Laura met President Obama.,response=1,43,36,52,58,,Kind of sounds like a question?
A24XTFIEP27H6B,,gen=2,age=3,eth=3,New England,,yemen,aar,m,rise2,Lenny's from Yemen,response=2,40,82,33,74,,
A24XTFIEP27H6B,,gen=2,age=3,eth=3,New England,,mom,ros,f,fall,Eleanor is Andy's Mom,response=1,85,35,70,85,,
A24XTFIEP27H6B,,gen=2,age=3,eth=3,New England,,married,bon,f,rise3,Ellen is married,response=1,20,75,20,85,,
A24XTFIEP27H6B,,gen=2,age=3,eth=3,New England,,obama,aar,m,rise1,Laura met President Obama,response=1,65,40,30,60,,
A24XTFIEP27H6B,,gen=2,age=3,eth=3,New England,,spaceship,kev,m,qrise,Was Maria in a spaceship to the moon,response=2,30,70,40,65,,
A1E235KE3CSO7H,,gen=1,age=5,eth=3,Northeast,,married,bon,f,fall,Alan is married,response=1,91,27,62,40,I thought the person's name that was spoken was Alan.,
A1E235KE3CSO7H,,gen=1,age=5,eth=3,Northeast,,spaceship,kev,m,rise1,Bria was in a spaceship to the moon.,response=1,80,78,58,74,The person's name that was spoken sounded more like Bria.,
A1E235KE3CSO7H,,gen=1,age=5,eth=3,Northeast,,yemen,aar,m,qrise,Is money from Yemen.,response=1,63,36,59,80,It sounded like the speaker said \is money from Yemen.\ It did not sound like a question.,
A1E235KE3CSO7H,,gen=1,age=5,eth=3,Northeast,,mom,ros,f,rise2,Eleanor is Annie's mom?,response=2,83,96,64,78,,
A1E235KE3CSO7H,,gen=1,age=5,eth=3,Northeast,,obama,aar,m,rise3,Lauren at President Obama?,response=2,65,91,71,83,I thought he said \Lauren at President Obama\,
A3EIVR2LS7CCWB,,gen=1,age=3,eth=3,Baltimore,,married,bon,f,fall,Ellen is married.,response=1,91,31,93,30,no,sounds irritated
A3EIVR2LS7CCWB,,gen=1,age=3,eth=3,Baltimore,,obama,aar,m,rise3,Laura met President Obama,response=1,96,95,35,57,none,trying to persuade
A3EIVR2LS7CCWB,,gen=1,age=3,eth=3,Baltimore,,spaceship,kev,m,rise1,Reo was in a spaceship to the moon?,response=2,6,82,7,35,none,might be some sarcasm going there...
A3EIVR2LS7CCWB,,gen=1,age=3,eth=3,Baltimore,,yemen,aar,m,qrise,Is Lenny from Yemen?,response=2,10,86,24,91,none,sounds like an honest question
A3EIVR2LS7CCWB,,gen=1,age=3,eth=3,Baltimore,,mom,ros,f,rise2,Eleanor is Andy's mom.,response=1,100,93,87,88,none,sounds like an introduction to an audience who is interested in Andy and his family
A1HEUX7S8HBZWT,Very interesting thank you.,gen=1,age=5,eth=3,MidAtlantic,Very interesting thank you.,mom,kev,m,qrise,Is Eleanor Anne his Mom?,response=2,2,85,35,85,no,nice person
A1HEUX7S8HBZWT,Very interesting thank you.,gen=1,age=5,eth=3,MidAtlantic,Very interesting thank you.,married,aar,m,rise2,Ellen is married?,response=2,5,86,61,71,No,Speaker seemed anxious.
A1HEUX7S8HBZWT,Very interesting thank you.,gen=1,age=5,eth=3,MidAtlantic,Very interesting thank you.,yemen,ros,f,rise1,Lenny's from Yemen?,response=2,6,74,37,86,no,no
A1HEUX7S8HBZWT,Very interesting thank you.,gen=1,age=5,eth=3,MidAtlantic,Very interesting thank you.,obama,ros,f,fall,Laura met President Obama.,response=1,90,29,76,78,No,The voice had a computer generated quality.
A1HEUX7S8HBZWT,Very interesting thank you.,gen=1,age=5,eth=3,MidAtlantic,Very interesting thank you.,spaceship,bon,f,rise3,Maria was in a spaceship to the Moon?,response=2,5,91,60,93,No,nice voice
A346UAH34GVOZX,no,gen=1,age=4,eth=3,Southern California,no,mom,kev,m,qrise,Is Eleanor Annie's mom?,response=2,50,90,34,76,no,no
A346UAH34GVOZX,no,gen=1,age=4,eth=3,Southern California,no,yemen,ros,f,rise1,Money's from Yemen,response=1,100,50,87,55,Money's from Yemen,female
A346UAH34GVOZX,no,gen=1,age=4,eth=3,Southern California,no,married,aar,m,rise2,Ellen is married?,response=2,50,90,37,55,no,male
A346UAH34GVOZX,no,gen=1,age=4,eth=3,Southern California,no,obama,ros,f,fall,Laura met President Obama.,response=1,100,50,63,54,no,female
A346UAH34GVOZX,no,gen=1,age=4,eth=3,Southern California,no,spaceship,bon,f,rise3,Maria was in a spaceship to the Moon.,response=1,95,38,34,50,statement but with that upvocal thing at the end that a lot of people use when they say statements,female
AWLCXME4XI8W2,no,gen=1,age=2,eth=5,Westcoast,no,spaceship,kev,m,fall,Maria was in a spaceship to the moon. ,response=1,100,100,100,0,no,very rushed
AWLCXME4XI8W2,no,gen=1,age=2,eth=5,Westcoast,no,yemen,aar,m,rise3,Lenny's from Yemen?,response=2,1,98,4,67,No,No
AWLCXME4XI8W2,no,gen=1,age=2,eth=5,Westcoast,no,married,bon,f,qrise,Is Allen Married?,response=2,3,80,16,82,Allen vs Ellen,No
AWLCXME4XI8W2,no,gen=1,age=2,eth=5,Westcoast,no,obama,aar,m,rise2,Lauren and President Obama,response=1,29,24,15,1,and vs met,no
AWLCXME4XI8W2,no,gen=1,age=2,eth=5,Westcoast,no,mom,ros,f,rise1,Elenore is Annies Mom?,response=2,17,74,70,74,no,no
A3HMCMIGXMPNXS,,gen=2,age=4,eth=3,West,,yemen,aar,m,rise1,Lenny's from Yemen,response=1,16,24,8,82,no,It's computer generated speech
A3HMCMIGXMPNXS,,gen=2,age=4,eth=3,West,,mom,ros,f,qrise,It's Elanor Annie's mom,response=1,17,30,26,71,No,Again computer generated
A3HMCMIGXMPNXS,,gen=2,age=4,eth=3,West,,obama,aar,m,fall,Laura met President Obama,response=1,90,16,85,37,No,No
A3HMCMIGXMPNXS,,gen=2,age=4,eth=3,West,,spaceship,kev,m,rise3,Ray was in a spaceship to the moon,response=2,10,30,33,61,I wrote \Ray\ not \Maria\,No
A3HMCMIGXMPNXS,,gen=2,age=4,eth=3,West,,married,bon,f,rise2,Ellen is married?,response=2,33,82,39,73,No,No
A20NDRGSZZRQF,thank this helps with my rentultiespersonal needs get very little on disabilty been hard since my mom pastaway and my rescources are very scarace,gen=1,age=3,eth=3,U.S.A,thank this helps with my rentultiespersonal needs get very little on disabilty been hard since my mom pastaway and my rescources are very scarace,obama,aar,m,qrise,consult the handbook,response=2,77,50,95,97,none,none
A20NDRGSZZRQF,thank this helps with my rentultiespersonal needs get very little on disabilty been hard since my mom pastaway and my rescources are very scarace,gen=1,age=3,eth=3,U.S.A,thank this helps with my rentultiespersonal needs get very little on disabilty been hard since my mom pastaway and my rescources are very scarace,married,bon,f,rise1,ellen is married,response=1,100,100,100,100,none,none
A20NDRGSZZRQF,thank this helps with my rentultiespersonal needs get very little on disabilty been hard since my mom pastaway and my rescources are very scarace,gen=1,age=3,eth=3,U.S.A,thank this helps with my rentultiespersonal needs get very little on disabilty been hard since my mom pastaway and my rescources are very scarace,yemen,aar,m,fall,ladies  from yemen,response=1,100,100,100,51,none,none
A20NDRGSZZRQF,thank this helps with my rentultiespersonal needs get very little on disabilty been hard since my mom pastaway and my rescources are very scarace,gen=1,age=3,eth=3,U.S.A,thank this helps with my rentultiespersonal needs get very little on disabilty been hard since my mom pastaway and my rescources are very scarace,mom,ros,f,rise3,ellennor is andys mom,response=1,100,100,99,100,none,none
A20NDRGSZZRQF,thank this helps with my rentultiespersonal needs get very little on disabilty been hard since my mom pastaway and my rescources are very scarace,gen=1,age=3,eth=3,U.S.A,thank this helps with my rentultiespersonal needs get very little on disabilty been hard since my mom pastaway and my rescources are very scarace,spaceship,kev,m,rise2,maria was in the spaceship too the moon,response=1,100,100,100,100,none,none
A1H2CXFC9FHMS3,none,gen=1,age=1,eth=3,SC,none,married,bon,f,rise1,Ellen is married.,response=1,92,12,60,87,none,none
A1H2CXFC9FHMS3,none,gen=1,age=1,eth=3,SC,none,mom,ros,f,rise3,Elanor is Annie's mom. ,response=2,0,88,31,50,Seems she is asking a question.,none
A1H2CXFC9FHMS3,none,gen=1,age=1,eth=3,SC,none,spaceship,kev,m,rise2,Maria was in a spaceship to the moon?,response=2,0,81,64,93,He also seems to be asking a question.,none
A1H2CXFC9FHMS3,none,gen=1,age=1,eth=3,SC,none,yemen,aar,m,fall,Lenny's from Yemen. ,response=1,100,20,100,84,He is giving information.,none
A1H2CXFC9FHMS3,none,gen=1,age=1,eth=3,SC,none,obama,aar,m,qrise,Did Laura meet president Obama?,response=2,5,93,83,100,He is asking/,none
APW9F8OTJ4KXO,,gen=1,age=2,eth=3,Midwest,,mom,ros,f,rise2,Eleanor is Annie's mom?,response=2,22,78,18,76,,
APW9F8OTJ4KXO,,gen=1,age=2,eth=3,Midwest,,spaceship,kev,m,rise1,Maria was in a spaceship to the moon?,response=2,0,75,14,69,,
APW9F8OTJ4KXO,,gen=1,age=2,eth=3,Midwest,,married,bon,f,fall,Helen is married.,response=1,100,25,76,76,,
APW9F8OTJ4KXO,,gen=1,age=2,eth=3,Midwest,,obama,aar,m,rise3,Laura met President Obama?,response=2,0,100,36,71,,
APW9F8OTJ4KXO,,gen=1,age=2,eth=3,Midwest,,yemen,aar,m,qrise,Is Lenny from Yemen?,response=2,0,82,24,63,,
A142UVY0NHR97M,,gen=1,age=3,eth=3,Minnesota,,spaceship,kev,m,fall,Maria was in a spaceship to the moon.,response=1,55,52,55,59,,
A142UVY0NHR97M,,gen=1,age=3,eth=3,Minnesota,,mom,ros,f,rise1,Elanore is Annie's mom?,response=2,18,57,11,64,,
A142UVY0NHR97M,,gen=1,age=3,eth=3,Minnesota,,married,bon,f,qrise,Azel en married?,response=2,20,23,16,70,,
A142UVY0NHR97M,,gen=1,age=3,eth=3,Minnesota,,obama,aar,m,rise2,Lauria met President Obama.,response=2,23,32,57,70,,
A142UVY0NHR97M,,gen=1,age=3,eth=3,Minnesota,,yemen,aar,m,rise3,Wendy is from Yamen.,response=1,68,72,72,72,,
A2NL38BFEE3BVY,no,gen=2,age=4,eth=2,west,no,yemen,aar,m,rise3,Lenny's from Yemen,response=1,78,76,57,93,,
A2NL38BFEE3BVY,no,gen=2,age=4,eth=2,west,no,obama,aar,m,rise2,Laura met President Obama,response=1,61,58,78,75,,
A2NL38BFEE3BVY,no,gen=2,age=4,eth=2,west,no,mom,ros,f,rise1,Eleanor is Annie's mom,response=1,64,67,42,68,,
A2NL38BFEE3BVY,no,gen=2,age=4,eth=2,west,no,spaceship,kev,m,fall,Maria was in a spaceship to the moon,response=1,11,20,55,56,,
A2NL38BFEE3BVY,no,gen=2,age=4,eth=2,west,no,married,bon,f,qrise,Is Ellen married?,response=2,0,76,29,71,,
